"oris_code","unit_id","facility_name","state","fips_code","ertac_region","fuel_type","gen_capacity_mw","annual_so2_2022_tons","avg_annual_so2_rate_2022","annual_nox_2022_tons","avg_annual_nox_rate_2022","annual_so2_2038_tons","avg_annual_so2_rate_2038","annual_nox_2038_tons","avg_annual_nox_rate_2038","longitude","latitude"
3140,"3","Brunner Island, LLC","PA","42133","PJME","Coal",795.070576470307,1386.64026049998,0.154428661126247,1625.2213735,0.180999187671695,6.71118670731987,0.001,671.118670731995,0.100000000000002,-76.6962,40.097
3944,"1","Harrison Power Station","WV","54033","PJMW","Coal",867.205118416662,6028.18730099998,0.266687954874079,1621.4951535,0.0717352007714513,4545.96750485558,0.26668795487408,1221.86989826156,0.0716806673038302,-80.3326,39.384
8223,"1","Springerville Generating Station","AZ","04001","SRSG","Coal",509.446973278683,2087.0859845,0.209176578478269,1616.455013,0.162007953383095,387.368394386208,0.20917657847827,300.461484221258,0.162247375224021,-109.1636,34.3186
6705,"2","Alcoa Allowance Management Inc","IN","18173","CONUS","Industrial",254.768985914772,0,0,1609.76757549999,0.342609276866177,0,0,1613.15087467142,0.342610554156539,-87.3328,37.915
6002,"4","James H Miller Jr","AL","01073","SRSE","Coal",1124.74637617327,239.764087499999,0.00904490454715037,1576.8457875,0.0594852205858965,236.19629976916,0.00904490454715033,1554.05225366052,0.0595108996600741,-87.0597,33.6319
26,"5","E C Gaston","AL","01117","SRSE","Coal",785.288699080481,465.073187499998,0.0289142019866049,1574.35241249999,0.0978795270865273,0,NA,0,NA,-86.4567,33.2442
8023,"1","Columbia","WI","55021","MISW","Coal",575.547793029217,741.128452499999,0.0573330582641453,1565.853378,0.121133067622961,0,NA,0,NA,-89.4203,43.4864
6064,"N1","Nearman Creek","KS","20209","SPPC","Coal",339.109005373634,1386.1328295,0.184151284583189,1542.70305299999,0.204952038429702,707.397630630867,0.199999999999999,919.616919820129,0.26,-94.6972,39.1711
3935,"3","John E Amos","WV","54079","PJMW","Coal",1419.86138755279,1651.71782149999,0.110277691246039,1537.0966745,0.102624958258237,1238.87461798385,0.110277691246039,1149.34961211432,0.102308675808345,-81.8233,38.4731
160,"3","Apache Station","AZ","04003","SRSG","Coal",203.688357874084,290.277341,0.0405971745772938,1524.78983849999,0.213251778640441,54.6727812541396,0.0405971745772939,286.998751202188,0.213110402265083,-109.8931,32.0619
2712,"2","Roxboro","NC","37145","SRCA","Coal",819.690402784112,1802.633766,0.175488444366576,1490.45900649999,0.145097876993189,1540.29476067477,0.175488444366578,1272.24833940597,0.144949452293475,-79.071407,36.483803
564,"2","Curtis H. Stanton Energy Center","FL","12095","FRCC","Coal",444.643280496716,655.954669000002,0.0599080949657322,1485.49790649999,0.135669969069155,789.673558276132,0.0599080949657292,1786.63317910738,0.135541818566831,-81.1686,28.4836
1241,"2","La Cygne","KS","20107","SPPC","Coal",789.80830844937,417.095049999999,0.0240571072199052,1477.54882299999,0.0852217029608857,194.556217844354,0.0240571072199053,689.928054350876,0.0853104226708287,-94.6466,38.3472
3136,"2","Keystone","PA","42005","PJME","Coal",922.917689983055,6023.77891849999,0.434564365300032,1465.873293,0.105750278322206,4506.67120482095,0.434564365300036,777.791202755913,0.075000000000001,-79.3411,40.6604
628,"5","Crystal River","FL","12017","FRCC","Coal",747.280591964085,1790.18053949999,0.135367294189,1465.37106199999,0.110806318842681,2044.86016055014,0.135367294189002,1672.33351769656,0.110706476481626,-82.7003,28.9594
2277,"2","Sheldon","NE","31109","SPPN","Coal",155.777760373519,1791.21803599999,0.56137098529504,1456.770163,0.456554414546844,541.079403227499,0.561370985295041,440.088532470644,0.456592750743128,-96.7842,40.5589
2277,"1","Sheldon","NE","31109","SPPN","Coal",143.277237937565,1527.25079949999,0.56365049177569,1440.43701599999,0.531610808588946,463.443451378698,0.563650491775689,437.134627220176,0.531653100010036,-96.7842,40.5589
470,"2","Comanche (470)","CO","08101","RMRG","Coal",355.751483629224,799.025134999998,0.0833404447710759,1421.9095345,0.148308942783714,0,NA,0,NA,-104.5747,38.2081
6041,"2","H L Spurlock","KY","21161","PJMW","Coal",571.841547492004,1281.254002,0.0720877764278941,1416.31896249999,0.0796869977068658,965.303521992797,0.0720877764278936,1071.90301017837,0.0800485057700863,-83.8175,38.7
4158,"BW43","Dave Johnston","WY","56009","BASN","Coal",301.275901471432,771.673836500002,0.112544149826318,1415.64510499999,0.206463621367074,0,NA,0,NA,-105.7769,42.8378
2866,"6","W H Sammis","OH","39081","PJMW","Coal",698.067722190396,1761.5711085,0.101574103299592,1405.87933949999,0.0810645295941147,0,NA,0,NA,-80.6311,40.5308
6166,"MB2","Rockport","IN","18147","PJMW","Coal",1189.26708648552,2060.3777915,0.108052850784501,1394.5180315,0.0731330192917031,0,NA,0,NA,-87.0372,37.9256
3,"5","Barry","AL","01097","SRSE","Coal",756.507991383403,517.3694,0.0277085898864506,1380.35284999999,0.0739271225148671,507.691756724635,0.0277085898864505,1354.86352951899,0.0739451791255154,-88.0103,31.0069
6068,"3","Jeffrey Energy Center","KS","20149","SPPC","Coal",866.737798141923,149.4954695,0.0124638765521267,1380.34865,0.115083722804688,70.1154337401223,0.0124638765521267,647.378034366568,0.115079369441112,-96.1172,39.2868
856,"2","E D Edwards","IL","17143","MISC","Coal",319.837295772087,3109.3439635,0.486235319090626,1366.7251655,0.213726771549596,0,NA,0,NA,-89.6631,40.5958
2828,"2","Cardinal","OH","39081","PJMW","Coal",644.904203334027,4761.33910099999,0.250300126149983,1362.334624,0.0716169382210301,3589.67755674204,0.250300126149983,1029.65369791738,0.0717954318753422,-80.6486,40.2522
703,"1BLR","Bowen","GA","13015","SRSE","Coal",888.236413858363,1847.888082,0.127707031448013,1360.51597199999,0.094024880464448,0,NA,0,NA,-84.9192,34.1256
6641,"2","Independence","AR","05063","MISS","Coal",728.049957830467,4489.70916150001,0.460059487597216,1352.445447,0.138584780654729,0,NA,0,NA,-91.4083,35.6733
1710,"3","J H Campbell","MI","26139","MISE","Coal",942.699875872953,1369.1835265,0.0542884766602765,1337.13616649999,0.0530177906479849,0,NA,0,NA,-86.2036,42.9103
165,"2","Grand River Dam Authority","OK","40097","SPPS","Coal",562.85220016213,1403.906336,0.161812692477318,1328.250252,0.153092655862048,479.344387121779,0.161812692477317,453.238978442334,0.153000267464883,-95.2889,36.1906
1733,"4","Monroe","MI","26115","MISE","Coal",847.460900746113,888.158199499997,0.0464760186185023,1314.35035249999,0.0687780301847286,0,NA,0,NA,-83.3461,41.8917
1733,"1","Monroe","MI","26115","MISE","Coal",788.837763009653,1100.7688285,0.0462199857551116,1307.33064099999,0.0548932728105871,0,NA,0,NA,-83.3461,41.8917
3399,"2","Cumberland","TN","47161","SRCE","Coal",1542.84737027964,3334.569435,0.160987784507988,1305.667588,0.0630355841716066,1457.14842174432,0.160987784507988,568.152986685707,0.0627703322621295,-87.6539,36.3903
56671,"001","Longview Power","WV","54061","PJMW","Coal",793.610320759038,1700.641423,0.0807579798893586,1304.36252149999,0.0619399720923589,1273.33350324348,0.0807579798893586,977.566030796047,0.0619996706710788,-79.95889,39.70788
1733,"3","Monroe","MI","26115","MISE","Coal",805.845761934472,800.430188500001,0.0405132623425512,1293.320658,0.0654605983924542,0,NA,0,NA,-83.3461,41.8917
2451,"1","San Juan","NM","35045","SRSG","Coal",425.487761377951,86.3103469999999,0.0147422864202049,1286.839822,0.219799385499512,0,NA,0,NA,-108.4386,36.8006
3470,"WAP6","W A Parish","TX","48157","TRE","Coal",832.639091735934,13032.9385335,0.65150027507063,1285.1499125,0.0642430346271185,3844.54029911782,0.651500275070639,379.127312527816,0.0642473557775796,-95.6311,29.4828
2828,"1","Cardinal","OH","39081","PJMW","Coal",641.756689668045,3623.520412,0.197315979966565,1277.1268095,0.0695449450549597,2712.96342298092,0.197315979966565,956.999199378526,0.0696033102595649,-80.6486,40.2522
8223,"2","Springerville Generating Station","AZ","04001","SRSG","Coal",513.264802835574,1804.718914,0.231363267392118,1276.80751649999,0.163685522746316,308.240449686045,0.231363267392117,218.895840956034,0.164301787885777,-109.1636,34.3186
6194,"171B","Tolk Station","TX","48279","SPPS","Coal",609.346236529658,3633.83211649999,0.591918077192137,1272.8055715,0.207328407688622,0,NA,0,NA,-102.5686,34.1847
56611,"S01","Sandy Creek Energy Station","TX","48309","TRE","Coal",984.351722367945,2005.3542885,0.0900796564080308,1249.28606899999,0.0561173955625739,590.947284112048,0.0900796564080241,367.972866720672,0.0560910766371995,-96.9551,31.4726
889,"2","Baldwin Energy Complex","IL","17157","MISC","Coal",618.878813670131,1404.1016565,0.0798513205073088,1247.29880499999,0.0709339357199441,0,NA,0,NA,-89.855,38.205
6194,"172B","Tolk Station","TX","48279","SPPS","Coal",586.579105968011,5035.78722850001,0.614343619331977,1242.2010895,0.151543001845387,0,NA,0,NA,-102.5686,34.1847
8224,"2","North Valmy","NV","32013","BASN","Coal",303.493676954178,736.167821500001,0.155239114048124,1241.33184999999,0.261765389637745,0,NA,0,NA,-117.1542,40.8831
130,"3","Cross","SC","45015","SRCA","Coal",615.997888227919,1273.90631799999,0.0713563926264587,1237.0850665,0.0692938927064048,1093.66703524309,0.0713563926264596,1061.93780986665,0.0692862167953016,-80.1119,33.3692
6096,"2","Nebraska City Station","NE","31131","SPPN","Coal",761.986394964155,1821.53177299999,0.0956326001546091,1231.56394299999,0.0646585823379717,549.684451771438,0.0956326001546089,371.594393711608,0.064648978080051,-95.7765,40.6215
1710,"1","J H Campbell","MI","26139","MISE","Coal",278.512351825562,2006.5320005,0.271494435205509,1223.98900699999,0.165612212549019,0,NA,0,NA,-86.2036,42.9103
2721,"6","Cliffside","NC","37161","SRCA","Coal",924.238116328639,341.0103915,0.016865959763303,1215.4946475,0.0601168888932384,291.94372633657,0.0168659597633023,1040.61917329292,0.0601178909576753,-81.762,35.2182
130,"4","Cross","SC","45015","SRCA","Coal",619.436616050973,1025.366355,0.05832727870479,1209.1190455,0.0687799274964,879.818793998283,0.0583272787047889,1037.46368602919,0.0687782915913033,-80.1119,33.3692
3935,"1","John E Amos","WV","54079","PJMW","Coal",731.015217767795,1131.436703,0.081378632005226,1199.33654799999,0.0862623311859365,850.783635803062,0.0813786320052261,900.711223678699,0.086154274871,-81.8233,38.4731
983,"5","Clifty Creek","IN","18077","PJMW","Coal",218.719077916546,891.334231,0.130260243248455,1195.545712,0.174717933905724,670.355842892181,0.130260243248454,969.209857318171,0.18833208229882,-85.4192,38.7383
6113,"5","Gibson","IN","18051","MISC","Coal",708.720392751383,2792.3888535,0.256829425984061,1192.6118445,0.109690244272681,0,NA,0,NA,-87.7661,38.3722
3470,"WAP5","W A Parish","TX","48157","TRE","Coal",888.098768824233,10829.584158,0.597271234668819,1180.25330199999,0.0650931131447687,3193.58883128823,0.597271234668832,348.154499033734,0.0651125359207581,-95.6311,29.4828
4162,"2","Naughton","WY","56023","BASN","Coal",267.487145657716,778.379217499997,0.132142767748329,1178.618128,0.200089953650741,0,NA,0,NA,-110.5986,41.7572
3944,"2","Harrison Power Station","WV","54033","PJMW","Coal",911.865512083522,2734.2492035,0.188903312317031,1175.910255,0.0812410741028002,2072.12886614184,0.188903312317032,1142.56661391288,0.104160808450522,-80.3326,39.384
6193,"062B","Harrington Station","TX","48375","SPPS","Coal",418.858397118202,4902.40308950001,0.643035969462674,1172.65994349999,0.153814876062235,1703.21461985919,0.643035969462673,408.034085709926,0.154050224099173,-101.7475,35.2972
6085,"18","R M Schahfer Generating Station","IN","18073","MISC","Coal",358.514746296168,237.968739499999,0.0341005285897026,1170.01810999999,0.167661668899686,0,NA,0,NA,-87.0239,41.2175
2079,"5A","Hawthorn","MO","29095","SPPC","Coal",733.669522154723,1352.12237349999,0.0828476303561803,1169.612444,0.0716648295447357,637.229398769071,0.08284763035618,551.14638452856,0.0716557836562004,-94.4778,39.1306
703,"3BLR","Bowen","GA","13015","SRSE","Coal",954.79158646893,1435.114367,0.138071934426436,1165.05244099999,0.112089355340633,0,NA,0,NA,-84.9192,34.1256
4158,"BW41","Dave Johnston","WY","56009","BASN","Coal",157.799039737488,2513.24631399999,0.729187089278474,1155.38462749999,0.335220447287929,0,NA,0,NA,-105.7769,42.8378
6193,"061B","Harrington Station","TX","48375","SPPS","Coal",437.513160368034,4786.78638199999,0.656071063042367,1150.39072199999,0.157671139605204,1707.04307038568,0.656071063042368,410.540826843261,0.157783925527138,-101.7475,35.2972
994,"2","IPL - Petersburg Generating Station","IN","18125","MISC","Coal",471.945551379953,931.457833499998,0.0649008273149989,1148.56796499999,0.0800283260015167,0,NA,0,NA,-87.2525,38.5267
6254,"1","Ottumwa","IA","19179","MISW","Coal",826.381041818496,1275.43692149999,0.0654426461605083,1147.89874649999,0.0588986646293275,685.945044963107,0.0654426461605083,619.100923716646,0.0590653770093367,-92.5556,41.0961
8054,"1","Gerald Andrus","MS","28151","MISS","Boiler Gas",662.648332436964,2.9440625,0.000669344630702024,1146.806881,0.260731227088244,3.97855985760669,0.000669344630702025,1560.08402045851,0.262465288926455,-91.1181,33.3503
6071,"1","Trimble County","KY","21223","SRCE","Coal",596.93695924759,2068.3831295,0.121444445837118,1137.479415,0.066786735607923,889.854714101348,0.121444445837118,486.103174517114,0.0663417631141205,-85.4117,38.5847
2828,"3","Cardinal","OH","39081","PJMW","Coal",672.944573214227,2889.138074,0.175274920353214,1128.7678505,0.0684787954144888,2134.87794583539,0.175274920353214,836.743071774277,0.06869717097759,-80.6486,40.2522
6761,"101","Rawhide Energy Station","CO","08069","RMRG","Coal",281.929283114534,792.236604000002,0.0789701037948569,1127.0001935,0.112339321117152,516.304586911705,0.0789701037948569,728.842757239386,0.11147835918639,-105.0206,40.8611
6257,"2","Scherer","GA","13207","SRSE","Coal",933.774600553617,150.848028,0.0209343285644067,1126.1029205,0.15627787016934,0,NA,0,NA,-83.8072,33.0583
6113,"2","Gibson","IN","18051","MISC","Coal",663.518946911886,911.961376,0.0949918952359902,1111.3289455,0.115758458134151,0,NA,0,NA,-87.7661,38.3722
994,"3","IPL - Petersburg Generating Station","IN","18125","MISC","Boiler Gas",609.6,2175.34452549999,0.160417971075098,1101.008859,0.0811924755945924,4.05219055769544,0.000582201604166957,696.011575490852,0.1,-87.2525,38.5267
7030,"U1","Twin Oaks","TX","48395","TRE","Coal",177.568044056113,1255.46979999999,0.158676617040997,1099.545537,0.138969624035311,370.531766120663,0.158676617041003,325.013826675174,0.139184003164719,-96.6965,31.0932
2291,"4","North Omaha Station","NE","31055","SPPN","Boiler Gas",153.727272727272,2163.58604149998,0.583558045391405,1095.497239,0.295475296688138,0.0939008320672534,0.000592810082665681,11.2034843676348,0.0707292826688104,-95.9458,41.3297
6155,"1","Rush Island","MO","29099","MISC","Coal",638.844467881732,6058.49954250001,0.48438367917556,1095.39406049999,0.0875779558040701,0,NA,0,NA,-90.2625,38.1306
7210,"COP1","Cope Station","SC","45075","SRCA","Coal",407.269666321878,717.550035000001,0.071112966506949,1093.248027,0.108346605164389,614.374220776687,0.0711129665069496,937.324262308069,0.108493987243473,-81.03,33.3642
1250,"5","Lawrence Energy Center","KS","20045","SPPC","Boiler Gas",397.6,185.01201,0.0211695309085901,1089.3427485,0.124645286456913,0.943665902808191,0.00520000000000004,21.7769054494195,0.119999999999999,-95.2697,39.0084
6085,"17","R M Schahfer Generating Station","IN","18073","MISC","Coal",357.712222383298,317.672244999999,0.0472633798074351,1087.1898615,0.16175246076933,0,NA,0,NA,-87.0239,41.2175
3122,"3","Homer City","PA","42063","PJMW","Coal",717.062066528458,2633.66992249999,0.242445454271923,1078.76677949999,0.099307092234652,1955.26334396259,0.242445454271924,774.216541135397,0.0960000000000002,-79.1968,40.511
56068,"1","Elm Road Generating Station","WI","55079","MISW","Coal",714.466840954822,196.2576955,0.0117226112514194,1064.791367,0.0636007430302698,104.903630187753,0.0117226112514193,569.247657262809,0.0636114210721772,-87.829,42.8445
889,"1","Baldwin Energy Complex","IL","17157","MISC","Coal",624.784011460423,981.432107999997,0.0711143265451049,1064.7348155,0.0771504200200972,0,NA,0,NA,-89.855,38.205
470,"3","Comanche (470)","CO","08101","RMRG","Coal",804.144524096797,1314.2580465,0.085289794330428,1061.87557299999,0.0689112381444909,792.800252415199,0.0852897943304278,640.550279341821,0.0689106763234862,-104.5747,38.2081
2964,"8003","Southwestern","OK","40015","SPPS","Boiler Gas",297.317983870992,2.0226895,0.000600049498540922,1052.46798,0.312224334792551,2.71227887418913,0.000600049498540927,1407.63771249627,0.311417941402948,-98.3524,35.1009
1091,"3","George Neal North","IA","19193","MISW","Coal",557.043554526025,1337.58442199999,0.35103513136698,1049.20166,0.275352072355815,717.10550249356,0.35103513136698,562.610690108459,0.27540733800528,-96.3813,42.3258
6113,"1","Gibson","IN","18051","MISC","Coal",701.672715938065,722.804390499999,0.0786439608885576,1047.932977,0.114019230016032,0,NA,0,NA,-87.7661,38.3722
1379,"6","Shawnee","KY","21145","SRCE","Coal",181.119168080204,2126.0482675,0.492145874612613,1042.983531,0.241433861082623,905.256071857666,0.492145874612615,444.1048991363,0.241439301872528,-88.775,37.1517
8219,"1","Ray D Nixon","CO","08041","RMRG","Coal",262.810156406896,526.082793999999,0.0842375568414917,1042.88352649999,0.166988849178365,334.580743352103,0.0842375568414918,662.912796297836,0.166901877853515,-104.7056,38.6306
